 frequency       mag             phase          
 6.76082975e+02 -6.81017576e+00  1.54935613e+02 
 6.83911647e+02 -6.60749464e+00  1.54616546e+02 
 6.91830971e+02 -6.40481266e+00  1.54292821e+02 
 6.99841996e+02 -6.20213285e+00  1.53964355e+02 
 7.07945784e+02 -5.99945841e+00  1.53631061e+02 
 7.16143410e+02 -5.79679280e+00  1.53292852e+02 
 7.24435960e+02 -5.59413972e+00  1.52949639e+02 
 7.32824533e+02 -5.39150312e+00  1.52601329e+02 
 7.41310241e+02 -5.18888723e+00  1.52247831e+02 
 7.49894209e+02 -4.98629655e+00  1.51889048e+02 
 7.58577575e+02 -4.78373590e+00  1.51524884e+02 
 7.67361489e+02 -4.58121039e+00  1.51155240e+02 
 7.76247117e+02 -4.37872549e+00  1.50780014e+02 
 7.85235635e+02 -4.17628702e+00  1.50399105e+02 
 7.94328235e+02 -3.97390115e+00  1.50012407e+02 
 8.03526122e+02 -3.77157445e+00  1.49619814e+02 
 8.12830516e+02 -3.56931391e+00  1.49221216e+02 
 8.22242650e+02 -3.36712694e+00  1.48816504e+02 
 8.31763771e+02 -3.16502139e+00  1.48405563e+02 
 8.41395142e+02 -2.96300561e+00  1.47988280e+02 
 8.51138038e+02 -2.76108843e+00  1.47564537e+02 
 8.60993752e+02 -2.55927921e+00  1.47134216e+02 
 8.70963590e+02 -2.35758785e+00  1.46697197e+02 
 8.81048873e+02 -2.15602485e+00  1.46253357e+02 
 8.91250938e+02 -1.95460128e+00  1.45802571e+02 
 9.01571138e+02 -1.75332885e+00  1.45344714e+02 
 9.12010839e+02 -1.55221996e+00  1.44879657e+02 
 9.22571427e+02 -1.35128766e+00  1.44407271e+02 
 9.33254301e+02 -1.15054574e+00  1.43927425e+02 
 9.44060876e+02 -9.50008754e-01  1.43439985e+02 
 9.54992586e+02 -7.49692025e-01  1.42944819e+02 
 9.66050879e+02 -5.49611708e-01  1.42441790e+02 
 9.77237221e+02 -3.49784815e-01  1.41930761e+02 
 9.88553095e+02 -1.50229246e-01  1.41411595e+02 
 1.00000000e+03  4.90361668e-02  1.40884153e+02 
 1.01157945e+03  2.47991628e-01  1.40348296e+02 
 1.02329299e+03  4.46616339e-01  1.39803883e+02 
 1.03514217e+03  6.44888461e-01  1.39250775e+02 
 1.04712855e+03  8.42785073e-01  1.38688831e+02 
 1.05925373e+03  1.04028214e+00  1.38117910e+02 
 1.07151931e+03  1.23735447e+00  1.37537873e+02 
 1.08392691e+03  1.43397568e+00  1.36948581e+02 
 1.09647820e+03  1.63011816e+00  1.36349894e+02 
 1.10917482e+03  1.82575301e+00  1.35741677e+02 
 1.12201845e+03  2.02085005e+00  1.35123794e+02 
 1.13501082e+03  2.21537775e+00  1.34496112e+02 
 1.14815362e+03  2.40930320e+00  1.33858500e+02 
 1.16144861e+03  2.60259211e+00  1.33210830e+02 
 1.17489755e+03  2.79520872e+00  1.32552980e+02 
 1.18850223e+03  2.98711583e+00  1.31884827e+02 
 1.20226443e+03  3.17827476e+00  1.31206257e+02 
 1.21618600e+03  3.36864530e+00  1.30517160e+02 
 1.23026877e+03  3.55818575e+00  1.29817429e+02 
 1.24451461e+03  3.74685284e+00  1.29106967e+02 
 1.25892541e+03  3.93460179e+00  1.28385682e+02 
 1.27350308e+03  4.12138625e+00  1.27653490e+02 
 1.28824955e+03  4.30715835e+00  1.26910316e+02 
 1.30316678e+03  4.49186867e+00  1.26156093e+02 
 1.31825674e+03  4.67546630e+00  1.25390765e+02 
 1.33352143e+03  4.85789883e+00  1.24614286e+02 
 1.34896288e+03  5.03911243e+00  1.23826622e+02 
 1.36458314e+03  5.21905183e+00  1.23027753e+02 
 1.38038426e+03  5.39766042e+00  1.22217668e+02 
 1.39636836e+03  5.57488032e+00  1.21396375e+02 
 1.41253754e+03  5.75065243e+00  1.20563893e+02 
 1.42889396e+03  5.92491651e+00  1.19720260e+02 
 1.44543977e+03  6.09761131e+00  1.18865528e+02 
 1.46217717e+03  6.26867467e+00  1.17999768e+02 
 1.47910839e+03  6.43804362e+00  1.17123070e+02 
 1.49623566e+03  6.60565455e+00  1.16235541e+02 
 1.51356125e+03  6.77144334e+00  1.15337309e+02 
 1.53108746e+03  6.93534551e+00  1.14428524e+02 
 1.54881662e+03  7.09729643e+00  1.13509354e+02 
 1.56675107e+03  7.25723146e+00  1.12579992e+02 
 1.58489319e+03  7.41508621e+00  1.11640650e+02 
 1.60324539e+03  7.57079667e+00  1.10691565e+02 
 1.62181010e+03  7.72429950e+00  1.09732997e+02 
 1.64058977e+03  7.87553222e+00  1.08765227e+02 
 1.65958691e+03  8.02443344e+00  1.07788561e+02 
 1.67880402e+03  8.17094315e+00  1.06803329e+02 
 1.69824365e+03  8.31500292e+00  1.05809881e+02 
 1.71790839e+03  8.45655615e+00  1.04808592e+02 
 1.73780083e+03  8.59554836e+00  1.03799859e+02 
 1.75792361e+03  8.73192741e+00  1.02784102e+02 
 1.77827941e+03  8.86564376e+00  1.01761758e+02 
 1.79887092e+03  8.99665070e+00  1.00733288e+02 
 1.81970086e+03  9.12490461e+00  9.96991713e+01 
 1.84077200e+03  9.25036515e+00  9.86599039e+01 
 1.86208714e+03  9.37299551e+00  9.76159993e+01 
 1.88364909e+03  9.49276258e+00  9.65679863e+01 
 1.90546072e+03  9.60963713e+00  9.55164073e+01 
 1.92752491e+03  9.72359401e+00  9.44618164e+01 
 1.94984460e+03  9.83461224e+00  9.34047784e+01 
 1.97242274e+03  9.94267516e+00  9.23458662e+01 
 1.99526231e+03  1.00477705e+01  9.12856593e+01 
 2.01836636e+03  1.01498906e+01  9.02247416e+01 
 2.04173794e+03  1.02490321e+01  8.91636995e+01 
 2.06538016e+03  1.03451964e+01  8.81031201e+01 
 2.08929613e+03  1.04383893e+01  8.70435883e+01 
 2.11348904e+03  1.05286212e+01  8.59856860e+01 
 2.13796209e+03  1.06159069e+01  8.49299891e+01 
